order_date,product_id,predicted_demand
2018-05-31,0df95ac688e582eb91f23b4b3ffe7ee8,0.74694675
2018-05-31,0e2d365a247d105fefc31b17ab8706d9,15.282375
2018-05-31,0e40b1ed4cfd3da1962ec91913e54ba8,4.6951137
2018-05-31,0ea678faa34b54418a17e76511472882,0.79950625
2018-05-31,0eb8e03d4ef83152c4642b606b5bbdec,3.7521243
2018-05-31,0ec96e6d31a1493b0475805c9ae1a0a2,2.3640208
2018-05-31,0f2c1048222e26ef6d48bed2dc676a9b,1.0139897
2018-05-31,0f56d67a1f266a9cf5af6ffd7895bed6,0.8809612
2018-05-31,0f6aa686ebf2fa68554cc24d4d29db5a,1.6177254
2018-05-31,0f6e2c3bbb97980782ed6cb1506f5d95,1.0493989
2018-05-31,0f789be671fe3bd93cabfbb4a710f282,3.5243297
2018-05-31,0f8977d115c52d93a05dd4eb7052baff,6.5086584
2018-05-31,0f8b90fdd8f2e3b0fca368349e2c298d,33.883797
2018-05-31,0f91b6a95a57a43203a9b17de98960d9,1.598128
2018-05-31,0fa81e7123fd0ebe03adbbe99d912827,2.2745383
2018-05-31,0fb4287d451ca41ec9311a82fd9599a3,0.9226347
2018-05-31,0fe922b7f7d43ef454bbc241416e7401,2.6429634
2018-05-31,10070e29929f7c7d609ee3201f236b8e,2.1986508
2018-05-31,101a896b1137f70a7bbb2b9fac61458d,2.0745351
2018-05-31,103cc8c441a717d9a54fca312ae8ec3c,1.4763831
2018-05-31,104b9503ee57d0aa2cd3a6448f242636,0.8871472
2018-05-31,10717ff440b2320081989126e858b220,5.1460123
2018-05-31,1095122297a4faeebb3dd2cb4c9b497d,0.99574834
2018-05-31,10adb53d8faa890ca7c2f0cbcb68d777,8.033787
2018-05-31,10aecaf5be4119fd6b8b9e2e8a5a1454,1.7733467
2018-05-31,10d43b23591dde746f32fe6a7beb5bfb,0.9584478
2018-05-31,10d9c039b5dcb3b2a4a4fd507fd187a0,4.013379
2018-05-31,10dae91e0aba95747e90280edeffe883,1.1326921
2018-05-31,10f2ada0cff82206dc9afa52ebac690b,2.6409853
2018-05-31,11250b0d4b709fee92441c5f34122aed,4.4059143
2018-05-31,11491792277842adf3f5bac76ae3dbf5,1.0005243
2018-05-31,115e606ac8059e4cfa1c6c3310fb365c,4.682885
2018-05-31,1164c17af70425821f88bfbdc9e907a3,2.8350196
2018-05-31,11a0fdc4251f15bb96dbfff7ef5475eb,0.86181563
2018-05-31,11e02f2cd150fa54525a1109f61ea2de,1.1932651
2018-05-31,11f97b0fc032508935ea374eadece168,0.93389714
2018-05-31,11fb16e86df4d50cd2c289ede0b70f42,11.49038
2018-05-31,11fd9d7ba552e1d28872e008acf1e050,9.19108
2018-05-31,1224503f1f9b9e8ead31a3d32220ebba,0.8542577
2018-05-31,12530458b22303a822da23e0ef0c400b,0.7570511
2018-05-31,12717f7dc7e2daec2771d44b39f477b3,1.065972
2018-05-31,12e6d0f655986ceff00c74658dec97b1,0.73756814
2018-05-31,12f066474dfa3c415c169051c5e1967e,6.675964
2018-05-31,12fc9ab82dd45f3824881d94f79edb38,1.8625863
2018-05-31,134957eeec87be2414ac629ee0b947a4,4.22762
2018-05-31,134a6fc4a713a799266ebd6a4f4008d4,16.003384
2018-05-31,138d7037b59dcee052810952c983033b,1.2065183
2018-05-31,1427b126f61597524866770b05d4eed2,6.9221478
2018-05-31,143f3709e0b16bb2f1f5737e74ec15bc,1.6587732
2018-05-31,145028037adecb27b1a58cf9597676cc,4.1073637
2018-05-31,1454b29e83ab2f8bf6b4102736498ff5,42.026302
2018-05-31,146fed9eb1d0f9db43dad0c7c96fc6e8,2.043232
2018-05-31,14aa47b7fe5c25522b47b4b29c98dcb9,6.0840106
2018-05-31,14e40526732f35d38620a487e0776b27,5.9088316
2018-05-31,1501b0033c68a37fa9560033a440e529,8.132509
2018-05-31,154e7e31ebfa092203795c972e5804a6,14.343942
2018-05-31,15562257608ee6ca7974526ef79eacda,1.7970469
2018-05-31,15650c1f25dd6e567eb1188df1c1a411,0.7546816
2018-05-31,157b4fa7c877c7b9fb762623e9c81c86,0.8732493
2018-05-31,15964f2421f68d33a3f74b037ebf8822,1.0511305
2018-05-31,15de022edf1005363381e66bed514528,2.0367894
2018-05-31,1600dcf1cea8c0c83702e07b577ab231,3.4589713
2018-05-31,1613b819ab5dae53aead2dbb4ebdb378,22.256344
2018-05-31,163e6400e6dadd0fe04775c5e9331fda,2.200331
2018-05-31,165cf891cdb818da8293163bf0a9b2ba,1.2863637
2018-05-31,16679d68bdbed3fb97af806424d7f2b7,144.929
2018-05-31,168b1b45c68037b0490157ee10540349,0.99094486
2018-05-31,16bf176650a888512655cc94f61860e3,4.575422
2018-05-31,16c4e87b98a9370a9cbc3a4658a3f45b,3.6695454
2018-05-31,16dd49ee10e688f75c41e83b4863f85b,0.7410817
2018-05-31,173e9fe34bfe97f3a5e6dc57fe897b74,135.26598
2018-05-31,1743a97176a0bff38a65331fae2306af,1.8358747
